Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Document :.1,S.No.1,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,156,184225,Signature Phytochemical Industries,26-Apr-2023 04:29 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,157,184935,SIGNOVA HEALTHCARE PVT LTD,27-Apr-2023 09:19 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,158,184170,SP Accure Labs Pvt. Ltd.,26-Apr-2023 07:54 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,159,181078,STALLION LABORATORIES PVT LTD,04-Apr-2023 01:53 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,160,182502,SUNCARE FORMULATIONS PVT LTD,12-Apr-2023 04:45 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,161,184725,SUNWAYS (INDIA) PVT. LTD.,25-Apr-2023 05:11 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,162,183811,SUPERMAX DRUGS & PHARMACEUTICALS PVT LTD,27-Apr-2023 07:06 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,163,184878,Supermax Laboratories,27-Apr-2023 12:54 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,164,181122,Swiss Garnier Life Sciences,20-Apr-2023 10:11 AM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,165,184158,SWISS PARENTERALS LIMITED,23-Apr-2023 09:24 AM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,166,181007,Synmedic Laboratories,28-Apr-2023 10:07 AM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,167,181375,Takeda Biopharmaceuticals India Private Limited,11-Apr-2023 11:23 AM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,168,181072,THEMIS MEDICARE LIMITED,12-Apr-2023 11:03 AM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,169,184741,Theon Pharmaceuiticals Limited,27-Apr-2023 09:45 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,170,183625,THE SWASTIK PHARMACEUTICALS,27-Apr-2023 12:40 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,171,182047,Tirupati Medicare Ltd.,19-Apr-2023 11:50 AM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,172,181544,Troikaa Pharmaceuticals Limited,11-Apr-2023 11:52 AM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,173,184135,ULTRA DRUGS PRIVATE LIMITED,28-Apr-2023 11:31 AM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,174,183879,UNICURE INDIA LTD,22-Apr-2023 03:35 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,175,183961,Unijules Life Sciences Ltd,20-Apr-2023 03:39 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,176,181058,unimarck healthcare limited,13-Apr-2023 12:10 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,177,181713,United Biotech Pvt.Ltd.,01-Apr-2023 01:03 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,178,181890,VADSP PHARMACEUTICALS,20-Apr-2023 12:45 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,179,183237,Vardhman Exports,28-Apr-2023 11:15 AM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,180,181487,Vellinton Healthcare,25-Apr-2023 05:41 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,181,181491,VENUS REMEDIES LIMITED,01-Apr-2023 12:29 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,182,181507,VERVE HUMAN CARE LABORATORIES,15-Apr-2023 12:52 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,183,181036,VINS BIOPRODUCTS LIMITED,18-Apr-2023 02:17 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,184,184822,VISION PARENTERAL PVT LTD,26-Apr-2023 07:35 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,185,183979,VITAL THERAPEUTICS AND FORMULATIONS PRIVATE LIMITED,21-Apr-2023 04:01 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,186,184237,"Vivek Pharmachem (India) Ltd.,",22-Apr-2023 01:38 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,187,181088,WALLACE PHARMACEUTICALS PVT. LTD.,21-Apr-2023 03:43 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,188,182632,WILCURE REMEDIES PRIVATE LIMITED,26-Apr-2023 07:21 PM,Rejected-Technical,Not admitted,12-Jun-2023 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,189,181447,Wings Biotech,26-Apr-2023 04:38 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,190,181904,YACCA PHARMACEUTICALS PVT LIMITED,24-Apr-2023 04:52 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,191,184072,Zuventus Healthcare Limited,28-Apr-2023 10:31 AM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,192,181677,Zuvius Lifesciences Pvt Ltd,26-Apr-2023 12:45 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,193,181482,Zydus Healthcare Limited,26-Apr-2023 06:00 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,194,181672,ZYDUS LIFESCIENCES LIMITED,21-Apr-2023 04:01 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
